play_id,user_id,track_id,artist_id,play_ts,genres,language,device
01594dcc-2d51-4ee1-9ca1-35880b462fb4,xp,5Y35SjAfXjjG0sFQ3KOxmm,7tYKF4w9nC0nq9CsPZTHyP,2025-06-04 15:00:19,[],de,Smart Speaker
01428799-f460-4eec-b2f6-c30a63a88f4e,xp,5Y35SjAfXjjG0sFQ3KOxmm,7tYKF4w9nC0nq9CsPZTHyP,2025-05-02 16:35:59,[],en,Web
12a45def-641b-46cb-b64c-d69a4e8bef59,xp,2OzhQlSqBEmt7hmkYxfT6m,06HL4z0CvFAxyc27GXpf02,2025-04-11 05:28:06,[],pt,Smart Speaker
802e7dab-d547-4511-80b7-b7dd1505cc11,xp,7DY756WOLyOz2Xnhw4EFiC,1Xyo4u8uXC1ZmMpatF05PJ,2025-05-21 14:45:33,[],es,Car
dfd5a6b5-fcaf-43e0-b9df-2af50c709519,xp,56y1jOTK0XSvJzVv9vHQBK,5cj0lLjcoR7YOSnhnX0Po5,2025-05-29 01:43:25,[],de,Car
4cac6205-b913-45b4-98b5-3f42fa6609f0,xp,28drn6tQo95MRvO0jQEo5C,1RyvyyTE3xzB2ZywiAwp0i,2025-04-19 03:05:15,[],es,Smart Speaker
57543c36-9cf7-42a2-bc1f-b7339cc55d54,xp,2CvOqDpQIMw69cCzWqr5yr,6vWDO969PvNqNYHIOW5v0m,2025-05-13 18:16:14,[],es,Web
8c87f3af-9d37-499c-8327-cdc791bebca0,xp,1u8c2t2Cy7UBoG4ArRcF5g,06HL4z0CvFAxyc27GXpf02,2025-04-14 15:50:21,[],it,Smart Speaker
65fb6263-5ef2-4d8a-bea2-7aab216c0afc,xp,2qyhy9ndo8tTGMzXeHTisR,5cj0lLjcoR7YOSnhnX0Po5,2025-05-30 14:34:10,[],it,Car
54a8cec1-9b82-45f3-9c30-555452e1e465,xp,5CZ40GBx1sQ9agT82CLQCT,1McMsnEElThX1knmY4oliG,2025-05-05 11:22:35,[],pt,Car
c77ed561-e538-445d-96e1-70bf5e731483,xp,7BRD7x5pt8Lqa1eGYC4dzj,6qqNVTkY8uBg9cP3Jd7DAH,2025-05-12 02:53:32,[],fr,Web
5a11e56e-9db1-4432-9bdd-126049b82319,xp,60ynsPSSKe6O3sfwRnIBRf,5cj0lLjcoR7YOSnhnX0Po5,2025-06-02 01:32:58,[],es,Car
74681c2e-e7bd-4ad2-a167-c6a26628c83f,xp,7hDVYcQq6MxkdJGweuCtl9,6qqNVTkY8uBg9cP3Jd7DAH,2025-04-25 16:17:11,[],en,Mobile
05bc0b59-6100-4c04-8505-2ff74f6efc67,xp,3DarAbFujv6eYNliUTyqtz,5cj0lLjcoR7YOSnhnX0Po5,2025-04-13 18:17:48,[],en,Web
fbd6dc5c-a1cc-486b-b678-af895a47fdd0,xp,4TwEdnSiTPDR1vg1QZ5K8W,1Cs0zKBU1kc0i8ypK3B9ai,2025-04-11 11:00:00,[],it,Web
bd68cfc0-f9b7-4d23-a4d3-1cbab01dff2b,xp,7795WJLVKJoAyVoOtCWqXN,2wY79sveU1sp5g7SokKOiI,2025-04-29 03:15:47,[],it,Car
11abfc72-9cd2-4c26-8c03-649040eefcbe,xp,5wANPM4fQCJwkGd4rN57mH,1McMsnEElThX1knmY4oliG,2025-05-05 02:32:40,[],pt,Mobile
ddf6b810-d382-4206-8608-de1c5e02a8af,xp,04emojnbYkrRmv5qtJcgVP,4oUHIQIBe0LHzYfvXNW4QM,2025-04-14 18:09:01,[],de,Car
b33eec37-a6cc-4de4-b555-6dde4977744a,xp,5NyS3oxTlos3Agl2YtZwrC,1yxSLGMDHlW21z4YXirZDS,2025-04-29 14:39:49,[],pt,Car
c5f15ec6-fd37-469f-87e6-ae28322471a6,xp,2RkZ5LkEzeHGRsmDqKwmaJ,0fTSzq9jAh4c36UVb4V7CB,2025-04-16 19:34:19,[],pt,Smart Speaker
8bcbdd55-a8b3-4e93-958f-a2a82463c34f,xp,2xLMifQCjDGFmkHkpNLD9h,0Y5tJX1MQlPlqiwlOH1tJY,2025-05-13 21:58:47,[],pt,Mobile
c88a23f6-2e82-4616-a6d2-0f27f2e47edf,xp,76FZM38RC8XaAjJ77CVTNe,66CXWjxzNUsdJxJ2JdwvnR,2025-05-03 23:56:49,[],it,Mobile
b5655647-d950-47f5-833f-64145a207f71,xp,3TahdwXB4gJRWVAI00Ejqa,04gDigrS5kc9YWfZHwBETP,2025-05-21 00:44:39,[],it,Smart Speaker
fd2237df-43a5-4608-b171-39b77cf4cede,xp,3GCdLUSnKSMJhs4Tj6CV3s,2YZyLoL8N0Wb9xBt1NhZWg,2025-05-12 10:20:32,[],it,Smart Speaker
d661beca-5612-4540-8f1d-a243fc84d4b8,xp,7CyPwkp0oE8Ro9Dd5CUDjW,1Xyo4u8uXC1ZmMpatF05PJ,2025-04-22 19:13:59,[],en,Smart Speaker
11088eb1-534f-4ed1-8611-5ce13488ce7b,xp,7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ,2025-05-12 22:48:21,[],de,Web
e35d6533-2f19-4d3e-b3a0-911ad30b1105,xp,7fBv7CLKzipRk6EC6TWHOB,1Xyo4u8uXC1ZmMpatF05PJ,2025-05-11 12:03:44,[],de,Mobile
289389fd-81e6-42c4-803d-f5f0b0d6473c,xp,3F5CgOj3wFlRv51JsHbxhe,3TVXtAsR1Inumwj472S9r4,2025-04-27 08:24:30,[],it,Smart Speaker
d1b0c1b7-db5e-410d-b8fe-b0148c414516,xp,4PMqSO5qyjpvzhlLI5GnID,7tYKF4w9nC0nq9CsPZTHyP,2025-05-02 22:19:30,[],pt,Web
f0377330-4df2-4308-a1b1-493db3a531f1,xp,3IQF4xCQUPicbA4hWfTxPo,5Pwc4xIPtQLFEnJriah9YJ,2025-04-13 22:36:05,[],pt,Mobile
a51c8568-27c8-4ee6-ac5a-44201c063597,xp,2u9S9JJ6hTZS3Vf22HOZKg,3TVXtAsR1Inumwj472S9r4,2025-06-05 03:35:59,[],it,Smart Speaker
153e9d23-750a-4a5a-9ae5-be7c6b66aace,xp,1C7KSXR2GVxknex6I4ANco,3TVXtAsR1Inumwj472S9r4,2025-04-23 15:00:13,[],it,Web
7a9077df-b0df-4fd7-b313-1590a675df14,xp,4gfrYDtaRmp6HPvN80V2ob,4oUHIQIBe0LHzYfvXNW4QM,2025-05-28 20:51:28,[],es,Smart Speaker
7fb31154-ba01-4cfc-afdd-258b28063d40,xp,3U3hFkMr0Q90pD24EkE3Pr,7tYKF4w9nC0nq9CsPZTHyP,2025-04-30 18:40:20,[],es,Mobile
72c580da-7e5f-4a8b-a48e-ce427f14aca1,xp,69vlMrzHwATKzupwNcUPyK,4q3ewBCX7sLwd24euuV69X,2025-04-22 20:58:37,[],pt,Smart Speaker
7100452c-da50-412f-ad9a-ffa0f9cfbe4e,xp,2u9S9JJ6hTZS3Vf22HOZKg,3TVXtAsR1Inumwj472S9r4,2025-05-21 21:21:57,[],de,Mobile
50f6b6ca-d1fc-4e6b-ab6f-5042c5984620,xp,5mCPDVBb16L4XQwDdbRUpz,3TVXtAsR1Inumwj472S9r4,2025-05-13 20:25:00,[],en,Smart Speaker
3357cf08-869e-47c5-9f34-f7fea041a1f2,xp,6gBFPUFcJLzWGx4lenP6h2,0Y5tJX1MQlPlqiwlOH1tJY,2025-05-03 05:14:44,[],fr,Web
7306da99-a685-4f93-b341-fa136e01aca3,xp,5WEF0icHWmAZBBMglBd599,4q3ewBCX7sLwd24euuV69X,2025-05-31 02:00:31,[],en,Web
26229d96-920b-4a3c-86e9-9bc80fe6ae56,xp,3Vi5XqYrmQgOYBajMWSvCi,5cj0lLjcoR7YOSnhnX0Po5,2025-04-28 07:57:43,[],pt,Mobile
bc9ab1ee-ac4a-4fc8-85e9-65fefce55b8d,xp,3di5hcvxxciiqwMH1jarhY,4dpARuHxo51G3z768sgnrY,2025-05-08 11:51:18,[],en,Car
fcec82ce-732b-483c-836e-29ba238d87ec,xp,2HBBM75Xv3o2Mqdyh1NcM0,6XyY86QOPPrYVGvF9ch6wz,2025-04-12 10:33:59,[],en,Web
bf62b024-234f-4c62-a7fc-74dee09ddfeb,xp,3sK8wGT43QFpWrvNQsrQya,4q3ewBCX7sLwd24euuV69X,2025-04-29 05:56:32,[],es,Car
a0174a03-c794-4d9c-b60e-aef69d77e13b,xp,040I32EKLxQrkuxQu1pqvT,7tYKF4w9nC0nq9CsPZTHyP,2025-04-10 03:01:14,[],pt,Web
f76f691b-8802-452a-8358-c93cbaa828cb,xp,2OzhQlSqBEmt7hmkYxfT6m,06HL4z0CvFAxyc27GXpf02,2025-05-07 15:16:49,[],fr,Car
85cca22f-9ced-4892-800b-fb74493f53d4,xp,0fea68AdmYNygeTGI4RC18,1vyhD5VmyZ7KMfW5gqLgo5,2025-05-15 23:00:12,[],es,Web
39461849-b858-4c5e-9560-bb3c07406ca8,xp,3sK8wGT43QFpWrvNQsrQya,4q3ewBCX7sLwd24euuV69X,2025-05-03 00:06:11,[],it,Smart Speaker
c4392763-597c-42db-b659-2fcc1ccfd339,xp,18lR4BzEs7e3qzc0KVkTpU,6XyY86QOPPrYVGvF9ch6wz,2025-04-13 10:27:08,[],de,Smart Speaker
e85a7228-ec02-4eb8-bbc4-08fef21adebf,xp,6nek1Nin9q48AVZcWs9e9D,4gzpq5DPGxSnKTe4SA8HAU,2025-04-27 11:50:50,[],de,Car
55fe5d0d-8825-4271-a30a-a85beb61fad1,xp,6J5kc12BW5HuP3d7C3vvx8,4q3ewBCX7sLwd24euuV69X,2025-06-01 01:50:49,[],en,Web
7fe5e2d6-a3f5-458e-9bed-3afb1b14942a,xp,5w9c2J52mkdntKOmRLeM2m,4VMYDCV2IEDYJArk749S6m,2025-05-07 13:28:27,[],es,Mobile
4715d292-f0de-41b0-897b-03b1d0e78e7b,xp,4qu63nuBpdn0qHUHuObEj1,64KEffDW9EtZ1y2vBYgq8T,2025-04-27 15:40:38,[],fr,Mobile
cef2ffce-71eb-4ad0-a01f-abf0a257605c,xp,2J2Z1SkXYghSajLibnQHOa,5WUlDfRSoLAfcVSX1WnrxN,2025-05-25 11:30:53,[],pt,Web
1b3f8750-64c4-48f6-a10f-6bb1cad792ff,xp,51ZQ1vr10ffzbwIjDCwqm4,66CXWjxzNUsdJxJ2JdwvnR,2025-05-15 10:06:38,[],pt,Web
69c214f0-ac0f-4182-939b-80552865d214,xp,2LGdO5MtFdyphi2EihANZG,7Ln80lUS6He07XvHI8qqHH,2025-05-21 13:25:26,[],en,Mobile
4f89ec4b-576e-436d-a4d0-41db3278c613,xp,5PyDJG7SQRgWXefgexqIge,5cj0lLjcoR7YOSnhnX0Po5,2025-04-20 21:08:11,[],it,Mobile
661936e0-9387-4886-8094-4120bbcdee0d,xp,1C7KSXR2GVxknex6I4ANco,3TVXtAsR1Inumwj472S9r4,2025-05-02 17:26:13,[],es,Mobile
ff49ad0f-2372-4fd4-bd89-3c153dfb27fd,xp,5PyDJG7SQRgWXefgexqIge,5cj0lLjcoR7YOSnhnX0Po5,2025-04-20 13:35:02,[],en,Smart Speaker
9a57ca57-9c85-4b9e-99b9-ae1e30c6026b,xp,1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP,2025-04-30 22:54:19,[],en,Web
afa9a404-2877-4c9b-a840-e0aa1a5a7f02,xp,7xYnUQigPoIDAMPVK79NEq,7bXgB6jMjp9ATFy66eO08Z,2025-05-31 12:18:15,[],fr,Car
ffe2e111-4c9d-44b7-926c-e4f325d09255,xp,59D4DOkspUbWyMmbAPQkxZ,4q3ewBCX7sLwd24euuV69X,2025-05-29 08:07:47,[],es,Web
62383c4f-4c22-400f-bf54-edf3d9e8f36d,xp,5wG3HvLhF6Y5KTGlK0IW3J,0iEtIxbK0KxaSlF7G42ZOp,2025-05-02 12:27:14,[],it,Car
e6163ca6-b096-4338-94fa-7a885f4f27a5,xp,28drn6tQo95MRvO0jQEo5C,1RyvyyTE3xzB2ZywiAwp0i,2025-06-02 18:24:20,[],es,Car
93e634c4-c833-46d6-8e62-ba3a8edf7ec8,xp,5wANPM4fQCJwkGd4rN57mH,1McMsnEElThX1knmY4oliG,2025-05-18 14:32:41,[],de,Web
d38fa8ab-b2cf-4cd2-845a-dcb8af81b468,xp,7wLShogStyDeZvL0a6daN5,6vWDO969PvNqNYHIOW5v0m,2025-06-02 15:57:06,[],en,Mobile
2a2abb24-3a12-41ea-8504-daaf713bb501,xp,3JsydWaf2Ev4ehaLUjj3SY,1uNFoZAHBGtllmzznpCI3s,2025-05-15 18:53:32,[],it,Car
bd997dbd-78f9-49c9-a15d-999b426d228c,xp,1oFAF1hdPOickyHgbuRjyX,1Xyo4u8uXC1ZmMpatF05PJ,2025-05-12 03:44:04,[],fr,Car
7626fb97-0703-4189-8fed-61b7a1f59592,xp,2009X8GyWTqyxIdzAEYW6N,6jJ0s89eD6GaHleKKya26X,2025-04-28 07:16:33,[],de,Car
f99be542-6cb6-417b-8e20-7194f0b52152,xp,7fveJ3pk1eSfxBdVkzdXZ0,4oUHIQIBe0LHzYfvXNW4QM,2025-04-20 10:33:28,[],it,Mobile
5b5d7e88-c536-457c-ba2b-3d7ce2520151,xp,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,2025-05-26 11:30:14,[],it,Mobile
da49c424-04d0-4d39-b2c4-41d25444d720,xp,1zi7xx7UVEFkmKfv06H8x0,3TVXtAsR1Inumwj472S9r4,2025-05-24 22:11:48,[],en,Car
45a3ee7c-53ae-4566-bb20-8c018afe0492,xp,3a1lNhkSLSkpJE4MSHpDu9,246dkjvS1zLTtiykXe5h60,2025-04-15 20:03:21,[],it,Smart Speaker
5afc42ad-743a-4c58-af32-0de16f949472,xp,5TTGoX70AFrTvuEtqHK37S,7Ln80lUS6He07XvHI8qqHH,2025-04-11 14:00:38,[],en,Web
7dcd3fca-f6c7-4f4e-9b27-ddd2f559ea66,xp,3U3hFkMr0Q90pD24EkE3Pr,7tYKF4w9nC0nq9CsPZTHyP,2025-04-17 15:43:21,[],es,Web
a82455cf-31f5-472c-a7ca-ad39cd2a840b,xp,3s7MCdXyWmwjdcWh7GWXas,5K4W6rqBFWDnAN6FQUkS6x,2025-04-21 20:22:03,[],pt,Car
89f38496-836b-41eb-8f42-b31af7dc2d60,xp,1wOp7yTVyH176bW1z9WAiv,0fTSzq9jAh4c36UVb4V7CB,2025-04-22 13:00:24,[],es,Car
4a1412b0-51da-48da-8f59-81cf8da22e4e,xp,3aSWXU6owkZeVhh94XxEWO,7tYKF4w9nC0nq9CsPZTHyP,2025-05-17 23:55:32,[],es,Smart Speaker
0af55d96-28a5-4926-bbe8-36ea8f48dad0,xp,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,2025-06-03 21:57:19,[],de,Web
7ca30e1c-8963-4faa-a59f-870f31220890,xp,221qmpQeBNV87sUjQeUTVH,0iEtIxbK0KxaSlF7G42ZOp,2025-04-13 04:15:07,[],en,Car
3bae387e-74cf-419b-9746-6a4112bf330a,xp,7d6yK8v8J484SWH5prIQiE,4q3ewBCX7sLwd24euuV69X,2025-05-14 08:47:40,[],pt,Mobile
e10a4119-1142-44f7-be26-4c59d7699ced,xp,51eSHglvG1RJXtL3qI5trr,22wbnEMDvgVIAGdFeek6ET,2025-05-14 01:27:32,[],en,Mobile
acba580b-b8a8-40b2-8991-38efc306d513,xp,0FIDCNYYjNvPVimz5icugS,1Xyo4u8uXC1ZmMpatF05PJ,2025-06-03 20:44:32,[],en,Web
d24794b2-5cf8-43e2-b202-05065b6b85f2,xp,4PMqSO5qyjpvzhlLI5GnID,7tYKF4w9nC0nq9CsPZTHyP,2025-05-22 10:51:25,[],es,Car
a1fb199f-7f41-4d3c-b0ea-4bd03ebb9bcb,xp,6YUTL4dYpB9xZO5qExPf05,7CajNmpbOovFoOoasH2HaY,2025-05-28 09:08:50,[],de,Car
22898422-c334-4282-9d3f-a1b452349951,xp,3sK8wGT43QFpWrvNQsrQya,4q3ewBCX7sLwd24euuV69X,2025-05-01 10:03:32,[],es,Car
32012a3c-3106-4a2d-b068-21ed4c09f371,xp,4PMqSO5qyjpvzhlLI5GnID,7tYKF4w9nC0nq9CsPZTHyP,2025-05-30 17:19:53,[],en,Web
3a34bd27-21cc-4ec2-9db8-0d9167050ecc,xp,7fveJ3pk1eSfxBdVkzdXZ0,4oUHIQIBe0LHzYfvXNW4QM,2025-04-08 02:58:27,[],de,Mobile
cb138ad3-6c86-4ed1-8a59-7fd4860c6416,xp,2OzhQlSqBEmt7hmkYxfT6m,06HL4z0CvFAxyc27GXpf02,2025-04-18 03:08:47,[],de,Smart Speaker
24979957-ced6-4f53-b46d-3b5327e8feab,xp,4B0JvthVoAAuygILe3n4Bs,1uNFoZAHBGtllmzznpCI3s,2025-05-29 03:27:11,[],de,Smart Speaker
17af125b-5e75-49c2-a6e1-d872ef6c0e35,xp,3nef5W8jTkXrOKgCu4kmq7,66CXWjxzNUsdJxJ2JdwvnR,2025-05-02 21:58:09,[],de,Car
f04c520b-7e41-4b98-8ac8-fd6e59cd37a0,xp,4t6qMeHgbxWod2SLokiSQp,0fTSzq9jAh4c36UVb4V7CB,2025-05-10 00:53:16,[],es,Web
4456ccf8-044b-4667-8499-03a71dc8445a,xp,4xkOaSrkexMciUUogZKVTS,7dGJo4pcD2V6oG8kP0tJRR,2025-04-17 20:09:25,[],fr,Web
f2941cb3-e052-4e47-a5ab-f58549058273,xp,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,2025-05-05 12:07:35,[],en,Mobile
904d1002-60d2-48fb-b157-122bcbb94b51,xp,1aOdsNEQP9wVJEN9a73GRf,0fTSzq9jAh4c36UVb4V7CB,2025-05-19 05:17:53,[],it,Smart Speaker
d61f13d3-9881-4450-9e16-589f3c31d365,xp,4PMqSO5qyjpvzhlLI5GnID,7tYKF4w9nC0nq9CsPZTHyP,2025-04-22 08:45:21,[],en,Mobile
7d8f3106-145d-4630-9542-def3e3461702,xp,4q5YezDOIPcoLr8R81x9qy,06HL4z0CvFAxyc27GXpf02,2025-05-21 01:28:28,[],pt,Car
27714a21-cd7f-4c47-80d4-d496f0408a96,xp,1wOp7yTVyH176bW1z9WAiv,0fTSzq9jAh4c36UVb4V7CB,2025-04-07 07:47:01,[],pt,Web
579d8a58-eee3-43ab-8d84-843b138ec478,xp,6J5kc12BW5HuP3d7C3vvx8,4q3ewBCX7sLwd24euuV69X,2025-05-02 13:57:45,[],en,Mobile
2de234a0-7505-4f56-b6c3-f261c5641552,xp,4gfrYDtaRmp6HPvN80V2ob,4oUHIQIBe0LHzYfvXNW4QM,2025-05-25 14:40:18,[],es,Mobile
ebb9de7e-6d1c-46b3-b773-be009d3e5ac3,xp,2Zo1PcszsT9WQ0ANntJbID,74KM79TiuVKeVCqs8QtB0B,2025-04-24 08:30:38,[],pt,Mobile
610d9283-9d1b-4cc7-a5c7-2705ec50e928,xp,3DarAbFujv6eYNliUTyqtz,5cj0lLjcoR7YOSnhnX0Po5,2025-05-26 07:12:20,[],it,Web
01b35056-da48-4ad1-89cd-dd9370f7f998,xp,0e7ipj03S05BNilyu5bRzt,246dkjvS1zLTtiykXe5h60,2025-04-17 08:10:36,[],de,Mobile
564b599a-1559-4a60-b304-a346e06f0fbd,xp,2nMeu6UenVvwUktBCpLMK9,00FQb4jTyendYWaN8pK0wa,2025-05-05 23:38:54,[],pt,Web
cd4c6c65-1d08-4aa0-ada7-6368fad06c5d,xp,1Lo0QY9cvc8sUB2vnIOxDT,718COspgdWOnwOFpJHRZHS,2025-05-26 07:09:42,[],pt,Mobile
bf2eb070-a6d5-4bf7-8b41-4e78642923cd,xp,3F5CgOj3wFlRv51JsHbxhe,3TVXtAsR1Inumwj472S9r4,2025-06-05 03:13:30,[],pt,Mobile
